,location,timestamp,event,count
20076,MP 06: Parkstraat 2 La Filosovia,2022-08-12 07:27,Transport road - Passenger car,1
20077,MP 06: Parkstraat 2 La Filosovia,2022-08-12 07:36,Transport road - Passenger car,1
20078,MP 06: Parkstraat 2 La Filosovia,2022-08-12 07:40,Transport road - Passenger car,1
20079,MP 06: Parkstraat 2 La Filosovia,2022-08-12 08:20,Transport road - Passenger car,1
20080,MP 06: Parkstraat 2 La Filosovia,2022-08-12 08:24,Transport road - Passenger car,1
20081,MP 06: Parkstraat 2 La Filosovia,2022-08-12 08:31,Transport road - Passenger car,1
20082,MP 06: Parkstraat 2 La Filosovia,2022-08-12 10:07,Transport road - Passenger car,1
20083,MP 06: Parkstraat 2 La Filosovia,2022-08-12 13:23,Transport road - Passenger car,1
20084,MP 06: Parkstraat 2 La Filosovia,2022-08-12 16:08,Transport road - Passenger car,1
20085,MP 06: Parkstraat 2 La Filosovia,2022-08-12 21:10,Unsupported,1
20086,MP 06: Parkstraat 2 La Filosovia,2022-08-12 23:43,Transport road - Siren,1
20087,MP 06: Parkstraat 2 La Filosovia,2022-09-03 02:53,Transport road - Passenger car,1
20088,MP 06: Parkstraat 2 La Filosovia,2022-09-03 03:22,Human voice - Shouting,1
20089,MP 06: Parkstraat 2 La Filosovia,2022-09-03 04:45,Human voice - Shouting,1
20090,MP 06: Parkstraat 2 La Filosovia,2022-09-03 06:49,Transport road - Passenger car,1
20091,MP 06: Parkstraat 2 La Filosovia,2022-09-03 06:55,Transport road - Passenger car,1
20092,MP 06: Parkstraat 2 La Filosovia,2022-09-03 10:55,Transport road - Passenger car,1
20093,MP 06: Parkstraat 2 La Filosovia,2022-09-03 11:22,Transport road - Passenger car,1
20094,MP 06: Parkstraat 2 La Filosovia,2022-09-03 12:36,Transport road - Passenger car,1
20095,MP 06: Parkstraat 2 La Filosovia,2022-09-03 13:50,Human voice - Shouting,1
20096,MP 06: Parkstraat 2 La Filosovia,2022-09-03 15:05,Transport road - Passenger car,1
20097,MP 06: Parkstraat 2 La Filosovia,2022-09-03 16:19,Transport road - Passenger car,1
20098,MP 06: Parkstraat 2 La Filosovia,2022-09-03 16:39,Transport road - Passenger car,1
20099,MP 06: Parkstraat 2 La Filosovia,2022-09-03 16:40,Transport road - Passenger car,1
20100,MP 06: Parkstraat 2 La Filosovia,2022-09-03 16:58,Transport road - Passenger car,1
20101,MP 06: Parkstraat 2 La Filosovia,2022-09-03 17:39,Transport road - Passenger car,1
20102,MP 06: Parkstraat 2 La Filosovia,2022-09-03 17:56,Transport road - Passenger car,1
20103,MP 06: Parkstraat 2 La Filosovia,2022-09-03 19:21,Transport road - Siren,1
20104,MP 06: Parkstraat 2 La Filosovia,2022-09-03 19:30,Transport road - Siren,1
20105,MP 06: Parkstraat 2 La Filosovia,2022-09-03 20:03,Nature elements - Wind,1
20106,MP 06: Parkstraat 2 La Filosovia,2022-09-03 21:26,Transport road - Passenger car,1
20107,MP 06: Parkstraat 2 La Filosovia,2022-09-04 06:02,Transport road - Passenger car,1
20108,MP 06: Parkstraat 2 La Filosovia,2022-09-04 06:49,Transport road - Passenger car,1
20109,MP 06: Parkstraat 2 La Filosovia,2022-09-04 06:50,Transport road - Passenger car,1
20110,MP 06: Parkstraat 2 La Filosovia,2022-09-04 06:51,Transport road - Passenger car,1
20111,MP 06: Parkstraat 2 La Filosovia,2022-09-04 06:54,Transport road - Passenger car,1
20112,MP 06: Parkstraat 2 La Filosovia,2022-09-04 07:08,Transport road - Passenger car,1
20113,MP 06: Parkstraat 2 La Filosovia,2022-09-04 07:49,Transport road - Passenger car,1
20114,MP 06: Parkstraat 2 La Filosovia,2022-09-04 07:52,Unsupported,1
20115,MP 06: Parkstraat 2 La Filosovia,2022-09-04 13:40,Transport road - Passenger car,1
20116,MP 06: Parkstraat 2 La Filosovia,2022-09-04 16:32,Unsupported,1
20117,MP 06: Parkstraat 2 La Filosovia,2022-09-04 17:41,Music non-amplified,1
20118,MP 06: Parkstraat 2 La Filosovia,2022-09-04 18:55,Unsupported,1
20119,MP 06: Parkstraat 2 La Filosovia,2022-09-04 21:00,Unsupported,1
20120,MP 06: Parkstraat 2 La Filosovia,2022-09-05 06:08,Transport road - Passenger car,1
20121,MP 06: Parkstraat 2 La Filosovia,2022-09-05 07:01,Transport road - Passenger car,1
20122,MP 06: Parkstraat 2 La Filosovia,2022-09-05 07:18,Transport road - Passenger car,1
20123,MP 06: Parkstraat 2 La Filosovia,2022-09-05 08:46,Unsupported,1
20124,MP 06: Parkstraat 2 La Filosovia,2022-09-05 09:16,Transport road - Passenger car,1
20125,MP 06: Parkstraat 2 La Filosovia,2022-09-05 11:38,Transport road - Passenger car,1
20126,MP 06: Parkstraat 2 La Filosovia,2022-09-05 11:49,Transport road - Passenger car,1
20127,MP 06: Parkstraat 2 La Filosovia,2022-09-05 11:50,Unsupported,1
20128,MP 06: Parkstraat 2 La Filosovia,2022-09-05 11:57,Transport road - Passenger car,1
20129,MP 06: Parkstraat 2 La Filosovia,2022-09-05 12:49,Transport road - Passenger car,1
20130,MP 06: Parkstraat 2 La Filosovia,2022-09-05 13:14,Transport road - Siren,1
20131,MP 06: Parkstraat 2 La Filosovia,2022-09-05 14:16,Transport road - Passenger car,1
20132,MP 06: Parkstraat 2 La Filosovia,2022-09-05 14:24,Transport road - Passenger car,1
20133,MP 06: Parkstraat 2 La Filosovia,2022-09-05 14:28,Unsupported,1
20134,MP 06: Parkstraat 2 La Filosovia,2022-09-05 15:11,Unsupported,1
20135,MP 06: Parkstraat 2 La Filosovia,2022-09-05 15:21,Transport road - Passenger car,1
20136,MP 06: Parkstraat 2 La Filosovia,2022-09-05 15:51,Transport road - Passenger car,1
20137,MP 06: Parkstraat 2 La Filosovia,2022-09-05 16:47,Transport road - Passenger car,1
20138,MP 06: Parkstraat 2 La Filosovia,2022-09-05 16:56,Transport road - Passenger car,1
20139,MP 06: Parkstraat 2 La Filosovia,2022-09-05 17:12,Transport road - Passenger car,1
20140,MP 06: Parkstraat 2 La Filosovia,2022-09-05 21:40,Transport road - Passenger car,1
20141,MP 06: Parkstraat 2 La Filosovia,2022-09-05 22:23,Transport road - Passenger car,1
20142,MP 06: Parkstraat 2 La Filosovia,2022-09-05 22:31,Transport road - Passenger car,1
20143,MP 06: Parkstraat 2 La Filosovia,2022-09-06 06:13,Transport road - Passenger car,1
20144,MP 06: Parkstraat 2 La Filosovia,2022-09-06 06:48,Transport road - Passenger car,1
20145,MP 06: Parkstraat 2 La Filosovia,2022-09-06 07:05,Transport road - Passenger car,1
20146,MP 06: Parkstraat 2 La Filosovia,2022-09-06 07:23,Transport road - Passenger car,1
20147,MP 06: Parkstraat 2 La Filosovia,2022-09-06 07:32,Unsupported,1
20148,MP 06: Parkstraat 2 La Filosovia,2022-09-06 07:53,Transport road - Passenger car,1
20149,MP 06: Parkstraat 2 La Filosovia,2022-09-06 08:03,Transport road - Passenger car,1
20150,MP 06: Parkstraat 2 La Filosovia,2022-09-06 08:26,Transport road - Passenger car,1
20151,MP 06: Parkstraat 2 La Filosovia,2022-09-06 08:33,Transport road - Passenger car,1
20152,MP 06: Parkstraat 2 La Filosovia,2022-09-06 09:48,Transport road - Passenger car,1
20153,MP 06: Parkstraat 2 La Filosovia,2022-09-06 10:08,Unsupported,1
20154,MP 06: Parkstraat 2 La Filosovia,2022-09-06 10:24,Transport road - Passenger car,2
20155,MP 06: Parkstraat 2 La Filosovia,2022-09-06 10:29,Transport road - Passenger car,1
20156,MP 06: Parkstraat 2 La Filosovia,2022-09-06 13:00,Transport road - Passenger car,1
20157,MP 06: Parkstraat 2 La Filosovia,2022-09-06 13:02,Transport road - Passenger car,1
20158,MP 06: Parkstraat 2 La Filosovia,2022-09-06 13:43,Transport road - Siren,1
20159,MP 06: Parkstraat 2 La Filosovia,2022-09-06 15:36,Transport road - Siren,2
20160,MP 06: Parkstraat 2 La Filosovia,2022-09-06 15:38,Unsupported,1
20161,MP 06: Parkstraat 2 La Filosovia,2022-09-06 15:39,Unsupported,2
20162,MP 06: Parkstraat 2 La Filosovia,2022-09-06 15:40,Unsupported,1
20163,MP 06: Parkstraat 2 La Filosovia,2022-09-06 15:42,Transport road - Passenger car,1
20164,MP 06: Parkstraat 2 La Filosovia,2022-09-06 15:42,Transport road - Siren,1
20165,MP 06: Parkstraat 2 La Filosovia,2022-09-06 15:42,Unsupported,1
20166,MP 06: Parkstraat 2 La Filosovia,2022-09-06 17:50,Transport road - Passenger car,1
20167,MP 06: Parkstraat 2 La Filosovia,2022-09-06 19:31,Transport road - Passenger car,1
20168,MP 06: Parkstraat 2 La Filosovia,2022-09-06 21:54,Transport road - Passenger car,1
20169,MP 06: Parkstraat 2 La Filosovia,2022-09-06 23:23,Transport road - Passenger car,1
20170,MP 06: Parkstraat 2 La Filosovia,2022-09-07 08:13,Transport road - Passenger car,1
20171,MP 06: Parkstraat 2 La Filosovia,2022-09-07 08:31,Unsupported,1
20172,MP 06: Parkstraat 2 La Filosovia,2022-09-07 11:34,Transport road - Passenger car,1
20173,MP 06: Parkstraat 2 La Filosovia,2022-09-07 12:28,Transport road - Passenger car,1
20174,MP 06: Parkstraat 2 La Filosovia,2022-09-07 12:41,Transport road - Passenger car,1
20175,MP 06: Parkstraat 2 La Filosovia,2022-09-07 13:32,Transport road - Passenger car,1
20176,MP 06: Parkstraat 2 La Filosovia,2022-09-07 14:28,Transport road - Passenger car,1
20177,MP 06: Parkstraat 2 La Filosovia,2022-09-07 15:00,Transport road - Passenger car,1
20178,MP 06: Parkstraat 2 La Filosovia,2022-09-07 15:04,Transport road - Passenger car,1
20179,MP 06: Parkstraat 2 La Filosovia,2022-09-07 15:06,Transport road - Passenger car,1
20180,MP 06: Parkstraat 2 La Filosovia,2022-09-07 15:46,Transport road - Passenger car,1
20181,MP 06: Parkstraat 2 La Filosovia,2022-09-07 16:15,Transport road - Passenger car,1
20182,MP 06: Parkstraat 2 La Filosovia,2022-09-07 16:21,Transport road - Passenger car,1
20183,MP 06: Parkstraat 2 La Filosovia,2022-09-07 16:34,Unsupported,1
20184,MP 06: Parkstraat 2 La Filosovia,2022-09-07 19:05,Transport road - Passenger car,1
20185,MP 06: Parkstraat 2 La Filosovia,2022-09-07 22:56,Transport road - Passenger car,1
20186,MP 06: Parkstraat 2 La Filosovia,2022-09-07 23:50,Transport road - Passenger car,1
20187,MP 06: Parkstraat 2 La Filosovia,2022-09-08 05:38,Transport road - Passenger car,1
20188,MP 06: Parkstraat 2 La Filosovia,2022-09-08 06:12,Unsupported,1
20189,MP 06: Parkstraat 2 La Filosovia,2022-09-08 06:34,Transport road - Passenger car,1
20190,MP 06: Parkstraat 2 La Filosovia,2022-09-08 06:45,Nature elements - Wind,1
20191,MP 06: Parkstraat 2 La Filosovia,2022-09-08 07:15,Transport road - Passenger car,1
20192,MP 06: Parkstraat 2 La Filosovia,2022-09-08 07:28,Transport road - Passenger car,1
20193,MP 06: Parkstraat 2 La Filosovia,2022-09-08 07:44,Unsupported,1
20194,MP 06: Parkstraat 2 La Filosovia,2022-09-08 07:51,Transport road - Passenger car,1
20195,MP 06: Parkstraat 2 La Filosovia,2022-09-08 08:26,Transport road - Passenger car,1
20196,MP 06: Parkstraat 2 La Filosovia,2022-09-08 08:45,Transport road - Passenger car,1
20197,MP 06: Parkstraat 2 La Filosovia,2022-09-08 10:24,Unsupported,1
20198,MP 06: Parkstraat 2 La Filosovia,2022-09-08 10:44,Transport road - Passenger car,1
20199,MP 06: Parkstraat 2 La Filosovia,2022-09-08 11:40,Transport road - Passenger car,1
20200,MP 06: Parkstraat 2 La Filosovia,2022-09-08 11:53,Transport road - Passenger car,1
20201,MP 06: Parkstraat 2 La Filosovia,2022-09-08 13:20,Transport road - Passenger car,1
20202,MP 06: Parkstraat 2 La Filosovia,2022-09-08 13:52,Unsupported,1
20203,MP 06: Parkstraat 2 La Filosovia,2022-09-08 16:46,Unsupported,1
20204,MP 06: Parkstraat 2 La Filosovia,2022-09-08 21:13,Transport road - Passenger car,1
20205,MP 06: Parkstraat 2 La Filosovia,2022-09-08 21:13,Unsupported,1
20206,MP 06: Parkstraat 2 La Filosovia,2022-09-08 23:15,Unsupported,1
20207,MP 06: Parkstraat 2 La Filosovia,2022-09-09 01:41,Unsupported,1
20208,MP 06: Parkstraat 2 La Filosovia,2022-09-09 01:48,Unsupported,1
20209,MP 06: Parkstraat 2 La Filosovia,2022-09-09 06:41,Transport road - Passenger car,1
20210,MP 06: Parkstraat 2 La Filosovia,2022-09-09 06:49,Transport road - Passenger car,1
20211,MP 06: Parkstraat 2 La Filosovia,2022-09-09 07:05,Unsupported,1
20212,MP 06: Parkstraat 2 La Filosovia,2022-09-09 07:11,Transport road - Passenger car,1
20213,MP 06: Parkstraat 2 La Filosovia,2022-09-09 07:27,Transport road - Passenger car,1
20214,MP 06: Parkstraat 2 La Filosovia,2022-09-09 07:28,Transport road - Passenger car,1
20215,MP 06: Parkstraat 2 La Filosovia,2022-09-09 07:31,Transport road - Passenger car,1
20216,MP 06: Parkstraat 2 La Filosovia,2022-09-09 07:40,Transport road - Passenger car,1
20217,MP 06: Parkstraat 2 La Filosovia,2022-09-09 08:09,Transport road - Passenger car,1
20218,MP 06: Parkstraat 2 La Filosovia,2022-09-09 08:18,Transport road - Passenger car,2
20219,MP 06: Parkstraat 2 La Filosovia,2022-09-09 08:59,Unsupported,1
20220,MP 06: Parkstraat 2 La Filosovia,2022-09-09 09:13,Transport road - Passenger car,1
20221,MP 06: Parkstraat 2 La Filosovia,2022-09-09 09:14,Transport road - Passenger car,1
20222,MP 06: Parkstraat 2 La Filosovia,2022-09-09 09:22,Transport road - Passenger car,1
20223,MP 06: Parkstraat 2 La Filosovia,2022-09-09 09:24,Transport road - Passenger car,1
20224,MP 06: Parkstraat 2 La Filosovia,2022-09-09 09:38,Transport road - Passenger car,1
20225,MP 06: Parkstraat 2 La Filosovia,2022-09-09 10:30,Transport road - Passenger car,1
20226,MP 06: Parkstraat 2 La Filosovia,2022-09-09 10:42,Transport road - Passenger car,1
20227,MP 06: Parkstraat 2 La Filosovia,2022-09-09 10:48,Transport road - Passenger car,1
20228,MP 06: Parkstraat 2 La Filosovia,2022-09-09 11:21,Transport road - Passenger car,1
20229,MP 06: Parkstraat 2 La Filosovia,2022-09-09 11:23,Transport road - Passenger car,1
20230,MP 06: Parkstraat 2 La Filosovia,2022-09-09 11:31,Transport road - Passenger car,1
20231,MP 06: Parkstraat 2 La Filosovia,2022-09-09 11:58,Transport road - Passenger car,1
20232,MP 06: Parkstraat 2 La Filosovia,2022-09-09 12:17,Transport road - Siren,1
20233,MP 06: Parkstraat 2 La Filosovia,2022-09-09 12:26,Transport road - Passenger car,1
20234,MP 06: Parkstraat 2 La Filosovia,2022-09-09 13:16,Transport road - Passenger car,1
20235,MP 06: Parkstraat 2 La Filosovia,2022-09-09 14:26,Transport road - Passenger car,1
20236,MP 06: Parkstraat 2 La Filosovia,2022-09-09 16:06,Nature elements - Wind,1
20237,MP 06: Parkstraat 2 La Filosovia,2022-09-09 16:25,Unsupported,1
20238,MP 06: Parkstraat 2 La Filosovia,2022-09-09 16:30,Transport road - Passenger car,1
20239,MP 06: Parkstraat 2 La Filosovia,2022-09-09 16:52,Transport road - Passenger car,1
20240,MP 06: Parkstraat 2 La Filosovia,2022-09-09 20:04,Transport road - Siren,1
20241,MP 06: Parkstraat 2 La Filosovia,2022-09-09 22:17,Unsupported,1
20242,MP 06: Parkstraat 2 La Filosovia,2022-09-09 23:43,Transport road - Passenger car,1
20243,MP 06: Parkstraat 2 La Filosovia,2022-09-10 01:01,Transport road - Passenger car,1
20244,MP 06: Parkstraat 2 La Filosovia,2022-09-10 13:45,Transport road - Passenger car,1
20245,MP 06: Parkstraat 2 La Filosovia,2022-09-10 15:24,Transport road - Passenger car,1
20246,MP 06: Parkstraat 2 La Filosovia,2022-09-10 16:10,Transport road - Passenger car,1
20247,MP 06: Parkstraat 2 La Filosovia,2022-09-10 16:54,Transport road - Passenger car,1
20248,MP 06: Parkstraat 2 La Filosovia,2022-09-10 17:52,Unsupported,1
20249,MP 06: Parkstraat 2 La Filosovia,2022-09-10 20:40,Transport road - Passenger car,1
20250,MP 06: Parkstraat 2 La Filosovia,2022-09-11 05:47,Transport road - Passenger car,1
20251,MP 06: Parkstraat 2 La Filosovia,2022-09-11 06:44,Unsupported,1
20252,MP 06: Parkstraat 2 La Filosovia,2022-09-11 07:12,Transport road - Passenger car,1
20253,MP 06: Parkstraat 2 La Filosovia,2022-09-11 08:27,Transport road - Passenger car,1
20254,MP 06: Parkstraat 2 La Filosovia,2022-09-11 09:01,Transport road - Passenger car,1
20255,MP 06: Parkstraat 2 La Filosovia,2022-09-11 11:23,Transport road - Passenger car,1
20256,MP 06: Parkstraat 2 La Filosovia,2022-09-11 12:58,Transport road - Passenger car,1
20257,MP 06: Parkstraat 2 La Filosovia,2022-09-11 14:02,Transport road - Passenger car,1
20258,MP 06: Parkstraat 2 La Filosovia,2022-09-11 15:48,Transport road - Passenger car,1
20259,MP 06: Parkstraat 2 La Filosovia,2022-09-11 16:51,Transport road - Passenger car,1
20260,MP 06: Parkstraat 2 La Filosovia,2022-09-11 17:08,Unsupported,1
20261,MP 06: Parkstraat 2 La Filosovia,2022-09-11 19:10,Transport road - Passenger car,1
20262,MP 06: Parkstraat 2 La Filosovia,2022-09-11 21:11,Unsupported,1
20263,MP 06: Parkstraat 2 La Filosovia,2022-09-11 22:34,Transport road - Passenger car,1
20264,MP 06: Parkstraat 2 La Filosovia,2022-09-11 23:21,Transport road - Passenger car,1
20265,MP 06: Parkstraat 2 La Filosovia,2022-09-11 23:27,Transport road - Passenger car,1
20266,MP 06: Parkstraat 2 La Filosovia,2022-09-12 00:01,Unsupported,1
20267,MP 06: Parkstraat 2 La Filosovia,2022-09-12 00:35,Unsupported,1
20268,MP 06: Parkstraat 2 La Filosovia,2022-09-12 01:00,Human voice - Shouting,1
20269,MP 06: Parkstraat 2 La Filosovia,2022-09-12 01:24,Unsupported,1
20270,MP 06: Parkstraat 2 La Filosovia,2022-09-12 01:26,Human voice - Shouting,1
20271,MP 06: Parkstraat 2 La Filosovia,2022-09-12 05:08,Unsupported,1
20272,MP 06: Parkstraat 2 La Filosovia,2022-09-12 06:14,Unsupported,1
20273,MP 06: Parkstraat 2 La Filosovia,2022-09-12 06:18,Human voice - Shouting,1
20274,MP 06: Parkstraat 2 La Filosovia,2022-09-12 06:30,Transport road - Passenger car,2
20275,MP 06: Parkstraat 2 La Filosovia,2022-09-12 07:29,Unsupported,1
20276,MP 06: Parkstraat 2 La Filosovia,2022-09-12 07:38,Transport road - Passenger car,1
20277,MP 06: Parkstraat 2 La Filosovia,2022-09-12 07:53,Transport road - Passenger car,1
20278,MP 06: Parkstraat 2 La Filosovia,2022-09-12 08:10,Transport road - Siren,1
20279,MP 06: Parkstraat 2 La Filosovia,2022-09-12 08:11,Transport road - Siren,1
20280,MP 06: Parkstraat 2 La Filosovia,2022-09-12 08:13,Transport road - Passenger car,1
20281,MP 06: Parkstraat 2 La Filosovia,2022-09-12 08:17,Transport road - Passenger car,1
20282,MP 06: Parkstraat 2 La Filosovia,2022-09-12 08:17,Transport road - Siren,1
20283,MP 06: Parkstraat 2 La Filosovia,2022-09-12 08:59,Transport road - Passenger car,2
20284,MP 06: Parkstraat 2 La Filosovia,2022-09-12 09:45,Transport road - Passenger car,1
20285,MP 06: Parkstraat 2 La Filosovia,2022-09-12 09:54,Transport road - Passenger car,1
20286,MP 06: Parkstraat 2 La Filosovia,2022-09-12 12:14,Transport road - Passenger car,1
20287,MP 06: Parkstraat 2 La Filosovia,2022-09-12 12:36,Transport road - Passenger car,1
20288,MP 06: Parkstraat 2 La Filosovia,2022-09-12 13:16,Nature elements - Wind,1
20289,MP 06: Parkstraat 2 La Filosovia,2022-09-12 13:30,Unsupported,1
20290,MP 06: Parkstraat 2 La Filosovia,2022-09-12 15:26,Transport road - Passenger car,1
20291,MP 06: Parkstraat 2 La Filosovia,2022-09-12 17:57,Unsupported,1
20292,MP 06: Parkstraat 2 La Filosovia,2022-09-12 18:09,Transport road - Siren,1
20293,MP 06: Parkstraat 2 La Filosovia,2022-09-12 21:14,Transport road - Siren,1
20294,MP 06: Parkstraat 2 La Filosovia,2022-10-03 00:16,Human voice - Shouting,1
20295,MP 06: Parkstraat 2 La Filosovia,2022-10-03 00:38,Human voice - Shouting,1
20296,MP 06: Parkstraat 2 La Filosovia,2022-10-03 05:23,Transport road - Passenger car,1
20297,MP 06: Parkstraat 2 La Filosovia,2022-10-03 07:01,Transport road - Passenger car,1
20298,MP 06: Parkstraat 2 La Filosovia,2022-10-03 07:14,Transport road - Passenger car,1
20299,MP 06: Parkstraat 2 La Filosovia,2022-10-03 07:59,Transport road - Passenger car,1
20300,MP 06: Parkstraat 2 La Filosovia,2022-10-03 08:27,Transport road - Passenger car,1
20301,MP 06: Parkstraat 2 La Filosovia,2022-10-03 08:40,Transport road - Passenger car,1
20302,MP 06: Parkstraat 2 La Filosovia,2022-10-03 08:59,Transport road - Passenger car,1
20303,MP 06: Parkstraat 2 La Filosovia,2022-10-03 09:42,Transport road - Passenger car,1
20304,MP 06: Parkstraat 2 La Filosovia,2022-10-03 10:44,Transport road - Passenger car,1
20305,MP 06: Parkstraat 2 La Filosovia,2022-10-03 10:51,Transport road - Passenger car,1
20306,MP 06: Parkstraat 2 La Filosovia,2022-10-03 11:05,Transport road - Passenger car,1
20307,MP 06: Parkstraat 2 La Filosovia,2022-10-03 11:31,Transport road - Passenger car,1
20308,MP 06: Parkstraat 2 La Filosovia,2022-10-03 11:53,Transport road - Passenger car,1
20309,MP 06: Parkstraat 2 La Filosovia,2022-10-03 12:32,Transport road - Passenger car,1
20310,MP 06: Parkstraat 2 La Filosovia,2022-10-03 13:15,Transport road - Passenger car,1
20311,MP 06: Parkstraat 2 La Filosovia,2022-10-03 13:56,Human voice - Shouting,1
20312,MP 06: Parkstraat 2 La Filosovia,2022-10-03 15:29,Transport road - Passenger car,1
20313,MP 06: Parkstraat 2 La Filosovia,2022-10-03 15:45,Music non-amplified,1
20314,MP 06: Parkstraat 2 La Filosovia,2022-10-03 15:57,Transport road - Siren,1
20315,MP 06: Parkstraat 2 La Filosovia,2022-10-03 16:48,Transport road - Passenger car,1
20316,MP 06: Parkstraat 2 La Filosovia,2022-10-03 17:50,Transport road - Passenger car,1
20317,MP 06: Parkstraat 2 La Filosovia,2022-10-03 17:58,Transport road - Passenger car,1
20318,MP 06: Parkstraat 2 La Filosovia,2022-10-03 19:39,Human voice - Shouting,1
20319,MP 06: Parkstraat 2 La Filosovia,2022-10-03 20:23,Transport road - Passenger car,1
20320,MP 06: Parkstraat 2 La Filosovia,2022-10-03 22:08,Transport road - Passenger car,1
20321,MP 06: Parkstraat 2 La Filosovia,2022-10-03 22:41,Transport road - Passenger car,1
20322,MP 06: Parkstraat 2 La Filosovia,2022-10-04 21:14,Transport road - Passenger car,1
20323,MP 06: Parkstraat 2 La Filosovia,2022-10-04 21:21,Unsupported,1
20324,MP 06: Parkstraat 2 La Filosovia,2022-10-05 03:55,Unsupported,1
20325,MP 06: Parkstraat 2 La Filosovia,2022-10-05 06:33,Unsupported,1
20326,MP 06: Parkstraat 2 La Filosovia,2022-10-05 06:48,Transport road - Passenger car,1
20327,MP 06: Parkstraat 2 La Filosovia,2022-10-05 07:04,Transport road - Passenger car,1
20328,MP 06: Parkstraat 2 La Filosovia,2022-10-05 07:13,Transport road - Passenger car,2
20329,MP 06: Parkstraat 2 La Filosovia,2022-10-05 07:30,Transport road - Passenger car,1
20330,MP 06: Parkstraat 2 La Filosovia,2022-10-05 08:02,Transport road - Passenger car,1
20331,MP 06: Parkstraat 2 La Filosovia,2022-10-05 08:17,Transport road - Passenger car,1
20332,MP 06: Parkstraat 2 La Filosovia,2022-10-05 08:49,Transport road - Passenger car,1
20333,MP 06: Parkstraat 2 La Filosovia,2022-10-05 09:06,Transport road - Passenger car,1
20334,MP 06: Parkstraat 2 La Filosovia,2022-10-05 09:17,Transport road - Passenger car,1
20335,MP 06: Parkstraat 2 La Filosovia,2022-10-05 09:49,Transport road - Passenger car,1
20336,MP 06: Parkstraat 2 La Filosovia,2022-10-05 09:50,Transport road - Passenger car,1
20337,MP 06: Parkstraat 2 La Filosovia,2022-10-05 10:02,Transport road - Passenger car,1
20338,MP 06: Parkstraat 2 La Filosovia,2022-10-05 10:32,Transport road - Passenger car,1
20339,MP 06: Parkstraat 2 La Filosovia,2022-10-05 10:37,Transport road - Passenger car,1
20340,MP 06: Parkstraat 2 La Filosovia,2022-10-05 10:41,Transport road - Passenger car,1
20341,MP 06: Parkstraat 2 La Filosovia,2022-10-05 10:48,Transport road - Passenger car,1
20342,MP 06: Parkstraat 2 La Filosovia,2022-10-05 11:00,Transport road - Passenger car,1
20343,MP 06: Parkstraat 2 La Filosovia,2022-10-05 11:44,Transport road - Passenger car,2
20344,MP 06: Parkstraat 2 La Filosovia,2022-10-05 11:45,Transport road - Passenger car,3
20345,MP 06: Parkstraat 2 La Filosovia,2022-10-05 11:46,Transport road - Passenger car,2
20346,MP 06: Parkstraat 2 La Filosovia,2022-10-05 11:47,Transport road - Passenger car,1
20347,MP 06: Parkstraat 2 La Filosovia,2022-10-05 11:49,Transport road - Passenger car,1
20348,MP 06: Parkstraat 2 La Filosovia,2022-10-05 11:50,Transport road - Passenger car,1
20349,MP 06: Parkstraat 2 La Filosovia,2022-10-05 12:08,Transport road - Passenger car,1
20350,MP 06: Parkstraat 2 La Filosovia,2022-10-05 12:27,Transport road - Passenger car,1
20351,MP 06: Parkstraat 2 La Filosovia,2022-10-05 12:34,Transport road - Passenger car,1
20352,MP 06: Parkstraat 2 La Filosovia,2022-10-05 12:48,Transport road - Passenger car,1
20353,MP 06: Parkstraat 2 La Filosovia,2022-10-05 13:02,Transport road - Passenger car,1
20354,MP 06: Parkstraat 2 La Filosovia,2022-10-05 13:06,Transport road - Passenger car,1
20355,MP 06: Parkstraat 2 La Filosovia,2022-10-05 13:22,Transport road - Passenger car,1
20356,MP 06: Parkstraat 2 La Filosovia,2022-10-05 13:29,Transport road - Siren,1
20357,MP 06: Parkstraat 2 La Filosovia,2022-10-05 13:53,Unsupported,1
20358,MP 06: Parkstraat 2 La Filosovia,2022-10-05 13:58,Transport road - Passenger car,1
20359,MP 06: Parkstraat 2 La Filosovia,2022-10-05 14:24,Transport road - Passenger car,1
20360,MP 06: Parkstraat 2 La Filosovia,2022-10-05 14:41,Transport road - Passenger car,1
20361,MP 06: Parkstraat 2 La Filosovia,2022-10-05 16:03,Transport road - Passenger car,1
20362,MP 06: Parkstraat 2 La Filosovia,2022-10-05 16:38,Transport road - Passenger car,1
20363,MP 06: Parkstraat 2 La Filosovia,2022-10-05 17:33,Transport road - Passenger car,1
20364,MP 06: Parkstraat 2 La Filosovia,2022-10-05 18:06,Transport road - Passenger car,1
20365,MP 06: Parkstraat 2 La Filosovia,2022-10-05 18:47,Transport road - Passenger car,1
20366,MP 06: Parkstraat 2 La Filosovia,2022-10-05 21:12,Transport road - Passenger car,1
20367,MP 06: Parkstraat 2 La Filosovia,2022-10-05 22:02,Transport road - Passenger car,1
20368,MP 06: Parkstraat 2 La Filosovia,2022-10-05 22:04,Unsupported,1
20369,MP 06: Parkstraat 2 La Filosovia,2022-10-05 23:34,Unsupported,1
20370,MP 06: Parkstraat 2 La Filosovia,2022-10-06 00:48,Unsupported,1
20371,MP 06: Parkstraat 2 La Filosovia,2022-10-06 06:10,Transport road - Passenger car,1
20372,MP 06: Parkstraat 2 La Filosovia,2022-10-06 06:22,Transport road - Passenger car,1
